Customer_ID,Order_Date,Region,Product,Revenue,Cost,Discount,Return_Status
CUST00601,2025-02-02 16:49:21.232246,North,Product A,4638.69,2953.29,0.095,False
CUST00602,2025-02-02 18:07:42.332466,North,Product A,6516.12,3574.39,0.059,False
CUST00603,2025-02-02 19:26:03.432686,North,Product C,4789.47,2977.0,0.16,False
CUST00604,2025-02-02 20:44:24.532906,North,Product A,3902.07,2708.0,0.139,False
CUST00605,2025-02-02 22:02:45.633126,South,Product B,4755.49,3317.01,0.187,False
CUST00606,2025-02-02 23:21:06.733346,North,Product D,5838.56,3669.37,0.033,False
CUST00607,2025-02-03 00:39:27.833566,South,Product D,4329.46,2932.76,0.13,False
CUST00608,2025-02-03 01:57:48.933786,South,Product B,,2440.97,0.049,False
CUST00609,2025-02-03 03:16:10.034006,East,Product B,5474.83,3006.86,0.181,False
CUST00610,2025-02-03 04:34:31.134226,North,Product A,5002.45,3454.58,0.02,False
CUST00611,2025-02-03 05:52:52.234446,East,Product C,5467.7,2881.73,0.131,False
CUST00612,2025-02-03 07:11:13.334666,East,Product C,5190.26,2793.51,0.158,True
CUST00613,2025-02-03 08:29:34.434886,North,Product A,5383.7,3144.67,0.071,False
CUST00614,2025-02-03 09:47:55.535107,West,Product B,4654.16,2875.88,0.191,True
CUST00615,2025-02-03 11:06:16.635327,West,Product C,5185.38,3218.9,0.17,False
CUST00616,2025-02-03 12:24:37.735547,North,Product D,4258.1,2377.7,0.059,False
CUST00617,2025-02-03 13:42:58.835767,North,Product A,6030.75,4125.77,0.002,False
CUST00618,2025-02-03 15:01:19.935987,West,Product B,4492.58,3068.52,0.059,False
CUST00619,2025-02-03 16:19:41.036207,East,Product A,5903.08,3414.42,0.056,True
CUST00620,2025-02-03 17:38:02.136427,North,Product A,4813.11,2824.62,0.178,False
CUST00621,2025-02-03 18:56:23.236647,North,Product D,5161.6,3306.0,0.193,False
CUST00622,2025-02-03 20:14:44.336867,South,Product C,4604.03,2912.5,0.014,False
CUST00623,2025-02-03 21:33:05.437087,South,Product C,4187.2,2413.75,0.094,True
CUST00624,2025-02-03 22:51:26.537307,East,Product A,3604.19,2100.7,0.11,False
CUST00625,2025-02-04 00:09:47.637527,South,Product C,4155.74,2367.14,0.019,False
CUST00626,2025-02-04 01:28:08.737747,South,Product B,4740.87,2593.62,0.075,False
CUST00627,2025-02-04 02:46:29.837967,East,Product A,5169.5,3058.42,0.063,False
CUST00628,2025-02-04 04:04:50.938187,North,Product B,5808.3,3701.56,0.107,False
CUST00629,2025-02-04 05:23:12.038407,North,Product A,4643.39,3010.75,0.132,False
CUST00630,2025-02-04 06:41:33.138627,East,Product C,4294.43,2816.18,0.141,False
CUST00631,2025-02-04 07:59:54.238847,West,Product B,3845.83,2211.15,0.027,False
CUST00632,2025-02-04 09:18:15.339067,South,Product A,5384.05,3515.39,0.163,False
CUST00633,2025-02-04 10:36:36.439287,South,Product A,6106.56,3061.24,0.136,True
CUST00634,2025-02-04 11:54:57.539507,North,Product A,6013.06,3580.24,0.178,False
CUST00635,2025-02-04 13:13:18.639727,South,Product A,5567.95,3668.06,0.09,False
CUST00636,2025-02-04 14:31:39.739947,South,Product B,,3449.83,0.179,False
CUST00637,2025-02-04 15:50:00.840168,North,Product C,6358.1,3781.88,0.173,False
CUST00638,2025-02-04 17:08:21.940388,North,Product A,5265.67,3311.73,0.088,False
CUST00639,2025-02-04 18:26:43.040608,South,Product A,5516.9,3759.16,0.076,False
CUST00640,2025-02-04 19:45:04.140828,North,Product B,4743.37,2909.0,0.187,False
CUST00641,2025-02-04 21:03:25.241048,South,Product C,3910.37,2580.67,0.143,False
CUST00642,2025-02-04 22:21:46.341268,North,Product A,4452.92,3099.89,0.186,False
CUST00643,2025-02-04 23:40:07.441488,South,Product A,4992.67,3200.87,0.159,False
CUST00644,2025-02-05 00:58:28.541708,North,Product B,5048.63,3103.22,0.122,False
CUST00645,2025-02-05 02:16:49.641928,West,Product A,6541.03,3319.55,0.023,False
CUST00646,2025-02-05 03:35:10.742148,South,Product A,5065.02,2911.86,0.058,False
CUST00647,2025-02-05 04:53:31.842368,East,Product C,5943.07,3643.63,0.194,False
CUST00648,2025-02-05 06:11:52.942588,East,Product C,4651.94,3067.68,0.064,False
CUST00649,2025-02-05 07:30:14.042808,South,Product B,4750.66,2791.59,0.019,False
CUST00650,2025-02-05 08:48:35.143028,North,Product C,3936.79,2724.31,0.142,False
CUST00651,2025-02-05 10:06:56.243248,South,Product C,4406.14,2442.58,0.147,False
CUST00652,2025-02-05 11:25:17.343468,South,Product A,5421.59,3518.14,0.057,False
CUST00653,2025-02-05 12:43:38.443688,East,Product B,5006.05,2922.56,0.06,False
CUST00654,2025-02-05 14:01:59.543908,South,Product A,5754.35,3436.49,0.094,False
CUST00655,2025-02-05 15:20:20.644128,North,Product A,5145.0,3398.28,0.004,False
CUST00656,2025-02-05 16:38:41.744348,North,Product C,4718.04,2638.53,0.158,True
CUST00657,2025-02-05 17:57:02.844568,South,Product D,6718.64,3489.41,0.063,False
CUST00658,2025-02-05 19:15:23.944788,East,Product D,4924.88,2974.88,0.171,False
CUST00659,2025-02-05 20:33:45.045009,South,Product C,5930.4,3592.39,0.161,False
CUST00660,2025-02-05 21:52:06.145229,South,Product A,4679.03,3085.51,0.132,False
CUST00661,2025-02-05 23:10:27.245449,West,Product A,5567.68,3862.1,0.065,False
CUST00662,2025-02-06 00:28:48.345669,East,Product C,5742.41,2934.72,0.103,False
CUST00663,2025-02-06 01:47:09.445889,North,Product B,5166.79,3194.82,0.089,False
CUST00664,2025-02-06 03:05:30.546109,North,Product C,3116.41,1982.84,0.068,False
CUST00665,2025-02-06 04:23:51.646329,North,Product C,5014.6,3495.98,0.17,False
CUST00666,2025-02-06 05:42:12.746549,North,Product C,5984.37,4120.35,0.097,False
CUST00667,2025-02-06 07:00:33.846769,North,Product C,5421.98,3483.57,0.167,False
CUST00668,2025-02-06 08:18:54.946989,North,Product A,5356.67,3237.35,0.021,False
CUST00669,2025-02-06 09:37:16.047209,North,Product C,3622.19,1928.11,0.028,False
CUST00670,2025-02-06 10:55:37.147429,North,Product D,4423.64,2551.71,0.195,False
CUST00671,2025-02-06 12:13:58.247649,West,Product A,-5329.09,3288.18,0.118,False
CUST00672,2025-02-06 13:32:19.347869,North,Product C,5328.31,3436.97,0.102,False
CUST00673,2025-02-06 14:50:40.448089,South,Product A,5971.73,3744.75,0.105,False
CUST00674,2025-02-06 16:09:01.548309,South,Product D,4884.11,3139.62,0.043,False
CUST00675,2025-02-06 17:27:22.648529,West,Product A,5324.66,3119.35,0.144,False
CUST00676,2025-02-06 18:45:43.748749,North,Product B,5013.1,3236.08,0.017,False
CUST00677,2025-02-06 20:04:04.848969,South,Product A,4210.45,2226.27,0.115,False
CUST00678,2025-02-06 21:22:25.949189,West,Product C,3195.37,1701.59,0.114,True
CUST00679,2025-02-06 22:40:47.049409,West,Product A,5344.81,2846.47,0.183,False
CUST00680,2025-02-06 23:59:08.149629,West,Product A,5139.16,3485.24,0.105,False
CUST00681,2025-02-07 01:17:29.249849,North,Product B,4505.46,2321.24,0.027,False
CUST00682,2025-02-07 02:35:50.350070,North,Product D,3704.66,2446.19,0.115,False
CUST00683,2025-02-07 03:54:11.450290,East,Product A,5503.79,3009.0,0.018,False
CUST00684,2025-02-07 05:12:32.550510,West,Product A,4787.26,2842.13,0.041,False
CUST00685,2025-02-07 06:30:53.650730,South,Product C,5445.5,3720.32,0.006,False
CUST00686,2025-02-07 07:49:14.750950,South,Product B,6491.24,4006.31,0.103,False
CUST00687,2025-02-07 09:07:35.851170,North,Product D,3286.86,1781.55,0.017,False
CUST00688,2025-02-07 10:25:56.951390,East,Product A,4440.32,2472.45,0.094,False
CUST00689,2025-02-07 11:44:18.051610,North,Product C,4832.5,3305.86,0.187,False
CUST00690,2025-02-07 13:02:39.151830,South,Product A,6163.86,3608.5,0.144,False
CUST00691,2025-02-07 14:21:00.252050,South,Product A,3690.88,2278.74,0.015,False
CUST00692,2025-02-07 15:39:21.352270,South,Product C,6548.69,3876.73,0.045,False
CUST00693,2025-02-07 16:57:42.452490,North,Product B,5108.68,2941.01,0.135,False
CUST00694,2025-02-07 18:16:03.552710,North,Product C,4923.2,2681.45,0.179,False
CUST00695,2025-02-07 19:34:24.652930,East,Product A,4841.55,3085.22,0.007,False
CUST00696,2025-02-07 20:52:45.753150,North,Product B,4650.99,2993.6,0.162,False
CUST00697,2025-02-07 22:11:06.853370,South,Product B,5838.49,3240.23,0.112,False
CUST00698,2025-02-07 23:29:27.953590,North,Product D,4145.18,2726.71,0.109,False
CUST00699,2025-02-08 00:47:49.053810,South,Product A,5276.33,3539.93,0.192,False
CUST00700,2025-02-08 02:06:10.154030,South,Product A,4692.65,3210.41,0.15,False
CUST00701,2025-02-08 03:24:31.254250,North,Product B,4390.29,2336.7,0.17,False
CUST00702,2025-02-08 04:42:52.354470,South,Product B,7068.78,3964.06,0.071,False
CUST00703,2025-02-08 06:01:13.454690,North,Product A,5335.24,3585.66,0.111,False
CUST00704,2025-02-08 07:19:34.554910,North,Product D,5490.61,2963.33,0.123,False
CUST00705,2025-02-08 08:37:55.655131,West,Product A,5910.22,2959.21,0.064,False
CUST00706,2025-02-08 09:56:16.755351,South,Product D,3862.92,2604.25,0.114,False
CUST00707,2025-02-08 11:14:37.855571,West,Product A,6401.83,3618.89,0.047,False
CUST00708,2025-02-08 12:32:58.955791,North,Product C,2992.83,1744.52,0.029,False
CUST00709,2025-02-08 13:51:20.056011,East,Product D,4384.99,2583.93,0.075,True
CUST00710,2025-02-08 15:09:41.156231,East,Product A,4632.77,3102.36,0.148,False
CUST00711,2025-02-08 16:28:02.256451,South,Product D,5465.38,3102.03,0.183,False
CUST00712,2025-02-08 17:46:23.356671,South,Product B,5174.97,3510.99,0.092,False
CUST00713,2025-02-08 19:04:44.456891,South,Product D,4866.55,3033.75,0.129,False
CUST00714,2025-02-08 20:23:05.557111,South,Product C,4990.4,3021.48,0.021,False
CUST00715,2025-02-08 21:41:26.657331,West,Product A,4217.58,2383.45,0.181,False
CUST00716,2025-02-08 22:59:47.757551,West,Product A,3802.21,2086.44,0.114,False
CUST00717,2025-02-09 00:18:08.857771,West,Product A,5581.21,3487.2,0.156,False
CUST00718,2025-02-09 01:36:29.957991,North,Product A,5554.96,3273.98,0.159,False
CUST00719,2025-02-09 02:54:51.058211,East,Product A,6267.6,4275.15,0.051,False
CUST00720,2025-02-09 04:13:12.158431,West,Product A,4367.99,2613.49,0.106,False
CUST00721,2025-02-09 05:31:33.258651,North,Product B,5554.25,3345.65,0.192,False
CUST00722,2025-02-09 06:49:54.358871,North,Product C,4773.03,2784.32,0.018,False
CUST00723,2025-02-09 08:08:15.459091,East,Product A,5952.38,3915.79,0.137,False
CUST00724,2025-02-09 09:26:36.559311,South,Product A,5817.57,3403.09,0.192,False
CUST00725,2025-02-09 10:44:57.659531,West,Product C,5168.97,2862.93,0.06,False
CUST00726,2025-02-09 12:03:18.759751,North,Product A,4728.38,3179.39,0.172,False
CUST00727,2025-02-09 13:21:39.859971,East,Product A,5768.75,3572.96,0.187,False
CUST00728,2025-02-09 14:40:00.960192,North,Product A,5517.52,3411.5,0.149,False
CUST00729,2025-02-09 15:58:22.060412,North,Product D,4452.45,2770.15,0.046,False
CUST00730,2025-02-09 17:16:43.160632,North,Product C,3937.76,2535.0,0.067,False
CUST00731,2025-02-09 18:35:04.260852,West,Product B,4769.17,2683.2,0.007,False
CUST00732,2025-02-09 19:53:25.361072,East,Product C,6212.33,3148.22,0.166,False
CUST00733,2025-02-09 21:11:46.461292,South,Product B,5917.19,3917.88,0.17,False
CUST00734,2025-02-09 22:30:07.561512,South,Product C,4110.14,2161.03,0.127,False
CUST00735,2025-02-09 23:48:28.661732,West,Product C,4065.79,2619.85,0.071,False
CUST00736,2025-02-10 01:06:49.761952,South,Product C,6019.75,3108.98,0.015,False
CUST00737,2025-02-10 02:25:10.862172,West,Product A,4091.49,2352.86,0.151,False
CUST00738,2025-02-10 03:43:31.962392,South,Product A,-5407.44,2771.88,0.145,False
CUST00739,2025-02-10 05:01:53.062612,South,Product B,4507.14,2724.31,0.183,False
CUST00740,2025-02-10 06:20:14.162832,South,Product D,6293.64,3968.94,0.146,False
CUST00741,2025-02-10 07:38:35.263052,South,Product B,4383.66,2342.13,0.166,False
CUST00742,2025-02-10 08:56:56.363272,East,Product C,5914.69,3396.96,0.149,False
CUST00743,2025-02-10 10:15:17.463492,South,Product D,5147.89,3531.7,0.126,False
CUST00744,2025-02-10 11:33:38.563712,North,Product A,5201.76,3061.12,0.085,False
CUST00745,2025-02-10 12:51:59.663932,West,Product C,3423.75,2261.42,0.18,False
CUST00746,2025-02-10 14:10:20.764152,South,Product C,3237.67,2219.22,0.13,False
CUST00747,2025-02-10 15:28:41.864372,South,Product D,4823.55,3351.73,0.08,False
CUST00748,2025-02-10 16:47:02.964592,West,Product D,5197.52,3532.57,0.017,False
CUST00749,2025-02-10 18:05:24.064812,East,Product C,4099.84,2310.18,0.058,False
CUST00750,2025-02-10 19:23:45.165033,North,Product A,4129.05,2859.42,0.109,False
CUST00751,2025-02-10 20:42:06.265253,West,Product C,5449.18,3609.97,0.055,False
CUST00752,2025-02-10 22:00:27.365473,East,Product A,5450.28,3637.71,0.044,False
CUST00753,2025-02-10 23:18:48.465693,South,Product C,4889.81,2459.74,0.105,False
CUST00754,2025-02-11 00:37:09.565913,North,Product D,5624.16,3885.44,0.034,False
CUST00755,2025-02-11 01:55:30.666133,East,Product B,4060.64,2662.23,0.16,False
CUST00756,2025-02-11 03:13:51.766353,East,Product C,4715.25,3081.86,0.097,False
CUST00757,2025-02-11 04:32:12.866573,South,Product B,6318.3,3262.17,0.115,False
CUST00758,2025-02-11 05:50:33.966793,West,Product B,5054.66,2762.44,0.029,False
CUST00759,2025-02-11 07:08:55.067013,East,Product A,,3532.23,0.065,False
CUST00760,2025-02-11 08:27:16.167233,North,Product C,6844.76,4107.78,0.082,False
CUST00761,2025-02-11 09:45:37.267453,South,Product D,3880.53,2249.04,0.162,False
CUST00762,2025-02-11 11:03:58.367673,North,Product D,5637.14,3765.55,0.154,False
CUST00763,2025-02-11 12:22:19.467893,East,Product A,,3276.19,0.045,False
CUST00764,2025-02-11 13:40:40.568113,North,Product D,4740.11,2765.33,0.123,False
CUST00765,2025-02-11 14:59:01.668333,South,Product C,5687.7,3271.23,0.049,False
CUST00766,2025-02-11 16:17:22.768553,East,Product A,4214.38,2402.07,0.198,False
CUST00767,2025-02-11 17:35:43.868773,West,Product A,4450.61,2499.19,0.19,False
CUST00768,2025-02-11 18:54:04.968993,South,Product A,5307.97,2877.0,0.113,False
CUST00769,2025-02-11 20:12:26.069213,West,Product D,5638.85,3014.43,0.14,False
CUST00770,2025-02-11 21:30:47.169433,North,Product C,5896.75,3703.64,0.16,False
CUST00771,2025-02-11 22:49:08.269653,West,Product C,6255.7,4278.14,0.144,False
CUST00772,2025-02-12 00:07:29.369873,North,Product A,4946.04,2976.38,0.14,False
CUST00773,2025-02-12 01:25:50.470094,South,Product C,5954.89,3332.33,0.192,False
CUST00774,2025-02-12 02:44:11.570314,East,Product A,4726.16,2513.52,0.119,False
CUST00775,2025-02-12 04:02:32.670534,North,Product B,5721.67,3810.8,0.127,False
CUST00776,2025-02-12 05:20:53.770754,North,Product C,5165.99,3586.74,0.17,False
CUST00777,2025-02-12 06:39:14.870974,East,Product A,5356.54,3052.32,0.134,False
CUST00778,2025-02-12 07:57:35.971194,East,Product C,5338.81,2980.07,0.147,False
CUST00779,2025-02-12 09:15:57.071414,East,Product A,3716.24,2305.18,0.047,False
CUST00780,2025-02-12 10:34:18.171634,East,Product C,4100.7,2686.23,0.074,False
CUST00781,2025-02-12 11:52:39.271854,South,Product B,5082.03,3003.89,0.029,False
CUST00782,2025-02-12 13:11:00.372074,North,Product B,3650.18,2285.06,0.101,False
CUST00783,2025-02-12 14:29:21.472294,South,Product A,5664.97,3644.33,0.091,False
CUST00784,2025-02-12 15:47:42.572514,North,Product A,5697.24,3943.17,0.199,False
CUST00785,2025-02-12 17:06:03.672734,West,Product D,5261.74,2804.54,0.122,False
CUST00786,2025-02-12 18:24:24.772954,South,Product A,4103.09,2870.02,0.157,False
CUST00787,2025-02-12 19:42:45.873174,South,Product C,6104.11,3530.81,0.067,False
CUST00788,2025-02-12 21:01:06.973394,South,Product D,6629.77,4273.81,0.166,False
CUST00789,2025-02-12 22:19:28.073614,West,Product A,5117.66,3144.72,0.123,False
CUST00790,2025-02-12 23:37:49.173834,North,Product A,5408.43,3230.64,0.139,False
CUST00791,2025-02-13 00:56:10.274054,South,Product C,5161.39,3301.3,0.059,False
CUST00792,2025-02-13 02:14:31.374274,South,Product D,,3141.48,0.11,False
CUST00793,2025-02-13 03:32:52.474494,East,Product D,4904.35,2575.87,0.127,False
CUST00794,2025-02-13 04:51:13.574714,North,Product B,4972.35,2972.36,0.118,False
CUST00795,2025-02-13 06:09:34.674934,West,Product C,5724.57,3459.84,0.183,False
CUST00796,2025-02-13 07:27:55.775155,West,Product A,6876.5,3715.93,0.18,False
CUST00797,2025-02-13 08:46:16.875375,South,Product D,3879.94,2666.0,0.194,False
CUST00798,2025-02-13 10:04:37.975595,East,Product D,4916.95,2682.17,0.133,False
CUST00799,2025-02-13 11:22:59.075815,West,Product A,4055.63,2359.75,0.194,False
CUST00800,2025-02-13 12:41:20.176035,East,Product A,6273.62,3331.2,0.166,False
CUST00801,2025-02-13 13:59:41.276255,North,Product A,4529.81,2750.32,0.054,False
CUST00802,2025-02-13 15:18:02.376475,South,Product A,3845.44,2159.32,0.085,False
CUST00803,2025-02-13 16:36:23.476695,East,Product C,5510.55,3294.51,0.048,False
CUST00804,2025-02-13 17:54:44.576915,South,Product B,,3485.03,0.001,False
CUST00805,2025-02-13 19:13:05.677135,East,Product A,5530.88,2824.92,0.038,False
CUST00806,2025-02-13 20:31:26.777355,West,Product A,5163.84,3386.68,0.001,False
CUST00807,2025-02-13 21:49:47.877575,West,Product D,5327.31,3346.71,0.144,False
CUST00808,2025-02-13 23:08:08.977795,South,Product C,6131.87,3483.81,0.085,False
CUST00809,2025-02-14 00:26:30.078015,North,Product B,4300.64,2191.17,0.063,False
CUST00810,2025-02-14 01:44:51.178235,West,Product A,4910.52,3305.35,0.152,False
CUST00811,2025-02-14 03:03:12.278455,West,Product D,4637.85,2476.42,0.166,False
CUST00812,2025-02-14 04:21:33.378675,North,Product C,4065.71,2789.68,0.195,False
CUST00813,2025-02-14 05:39:54.478895,West,Product A,4737.3,2822.1,0.128,False
CUST00814,2025-02-14 06:58:15.579115,West,Product A,5886.18,3343.8,0.092,False
CUST00815,2025-02-14 08:16:36.679335,South,Product A,5453.28,3535.65,0.061,False
CUST00816,2025-02-14 09:34:57.779555,South,Product A,5515.45,3724.96,0.044,False
CUST00817,2025-02-14 10:53:18.879775,South,Product B,5117.18,2937.99,0.043,False
CUST00818,2025-02-14 12:11:39.979995,North,Product D,5418.66,3150.78,0.082,False
CUST00819,2025-02-14 13:30:01.080216,South,Product B,4359.53,2557.44,0.198,False
CUST00820,2025-02-14 14:48:22.180436,West,Product C,4752.39,3252.84,0.0,False
CUST00821,2025-02-14 16:06:43.280656,North,Product B,5153.6,3290.64,0.039,False
CUST00822,2025-02-14 17:25:04.380876,South,Product C,5222.01,2869.65,0.038,False
CUST00823,2025-02-14 18:43:25.481096,South,Product C,5256.15,2822.55,0.143,False
CUST00824,2025-02-14 20:01:46.581316,South,Product A,4889.33,2669.93,0.07,False
CUST00825,2025-02-14 21:20:07.681536,West,Product B,4698.06,2596.68,0.091,False
CUST00826,2025-02-14 22:38:28.781756,South,Product C,7526.22,4109.59,0.03,False
CUST00827,2025-02-14 23:56:49.881976,South,Product A,5725.43,3616.76,0.081,False
CUST00828,2025-02-15 01:15:10.982196,East,Product B,5330.52,2788.86,0.021,False
CUST00829,2025-02-15 02:33:32.082416,South,Product B,4813.43,2779.62,0.107,False
CUST00830,2025-02-15 03:51:53.182636,North,Product D,4639.02,2899.44,0.02,False
CUST00831,2025-02-15 05:10:14.282856,South,Product B,4895.36,2732.45,0.158,False
CUST00832,2025-02-15 06:28:35.383076,North,Product C,5234.26,2685.46,0.113,False
CUST00833,2025-02-15 07:46:56.483296,North,Product B,3495.65,1805.03,0.145,False
CUST00834,2025-02-15 09:05:17.583516,South,Product C,3744.49,1966.58,0.084,False
CUST00835,2025-02-15 10:23:38.683736,South,Product B,4490.49,2995.92,0.076,False
CUST00836,2025-02-15 11:41:59.783956,West,Product D,5165.71,3262.52,0.02,True
CUST00837,2025-02-15 13:00:20.884176,South,Product B,4808.58,2466.34,0.105,False
CUST00838,2025-02-15 14:18:41.984396,South,Product C,6182.5,3574.8,0.103,False
CUST00839,2025-02-15 15:37:03.084616,East,Product C,3814.08,2119.55,0.094,False
CUST00840,2025-02-15 16:55:24.184836,North,Product B,4398.92,2708.01,0.148,False
CUST00841,2025-02-15 18:13:45.285057,East,Product A,6216.07,3758.0,0.167,False
CUST00842,2025-02-15 19:32:06.385277,North,Product A,5104.9,3043.67,0.15,False
CUST00843,2025-02-15 20:50:27.485497,West,Product A,5707.87,3212.98,0.029,True
CUST00844,2025-02-15 22:08:48.585717,North,Product D,6641.0,3503.52,0.124,False
CUST00845,2025-02-15 23:27:09.685937,South,Product A,4444.96,2882.44,0.016,False
CUST00846,2025-02-16 00:45:30.786157,North,Product A,4920.55,3326.15,0.139,False
CUST00847,2025-02-16 02:03:51.886377,West,Product C,4782.06,3294.03,0.076,False
CUST00848,2025-02-16 03:22:12.986597,South,Product A,3436.33,1758.45,0.026,False
CUST00849,2025-02-16 04:40:34.086817,South,Product B,4751.68,3079.0,0.172,False
CUST00850,2025-02-16 05:58:55.187037,North,Product A,5704.85,3681.34,0.123,False
CUST00851,2025-02-16 07:17:16.287257,East,Product D,5432.47,3745.27,0.071,False
CUST00852,2025-02-16 08:35:37.387477,North,Product D,5495.27,3025.6,0.006,False
CUST00853,2025-02-16 09:53:58.487697,West,Product D,4699.59,3047.38,0.107,False
CUST00854,2025-02-16 11:12:19.587917,North,Product B,4475.12,2286.45,0.185,False
CUST00855,2025-02-16 12:30:40.688137,North,Product C,6015.4,3767.14,0.119,False
CUST00856,2025-02-16 13:49:01.788357,North,Product A,4602.15,2624.0,0.194,True
CUST00857,2025-02-16 15:07:22.888577,South,Product A,5235.27,3422.72,0.027,True
CUST00858,2025-02-16 16:25:43.988797,South,Product A,5130.67,3451.2,0.114,False
CUST00859,2025-02-16 17:44:05.089017,North,Product B,6169.37,3534.83,0.16,False
CUST00860,2025-02-16 19:02:26.189237,East,Product B,5777.13,3495.84,0.105,False
CUST00861,2025-02-16 20:20:47.289457,South,Product B,3963.79,2074.97,0.018,False
CUST00862,2025-02-16 21:39:08.389677,South,Product A,4049.96,2362.67,0.117,False
CUST00863,2025-02-16 22:57:29.489897,South,Product B,5463.13,3125.78,0.122,False
CUST00864,2025-02-17 00:15:50.590118,South,Product C,4948.53,2655.5,0.146,True
CUST00865,2025-02-17 01:34:11.690338,South,Product B,4635.86,3147.27,0.152,False
CUST00866,2025-02-17 02:52:32.790558,North,Product C,5812.5,3078.4,0.154,False
CUST00867,2025-02-17 04:10:53.890778,North,Product A,5149.97,3229.79,0.133,False
CUST00868,2025-02-17 05:29:14.990998,West,Product C,5041.97,3418.6,0.043,False
CUST00869,2025-02-17 06:47:36.091218,West,Product B,5623.86,3837.69,0.081,False
CUST00870,2025-02-17 08:05:57.191438,South,Product A,4699.91,3095.59,0.155,False
CUST00871,2025-02-17 09:24:18.291658,North,Product A,6254.82,3347.75,0.191,False
CUST00872,2025-02-17 10:42:39.391878,East,Product C,4369.56,2899.14,0.016,True
CUST00873,2025-02-17 12:01:00.492098,South,Product C,5525.54,3068.41,0.107,False
CUST00874,2025-02-17 13:19:21.592318,North,Product B,6147.07,4207.54,0.063,False
CUST00875,2025-02-17 14:37:42.692538,North,Product A,3898.16,2501.91,0.045,False
CUST00876,2025-02-17 15:56:03.792758,East,Product D,4725.33,3104.8,0.101,False
CUST00877,2025-02-17 17:14:24.892978,East,Product C,5913.77,3057.46,0.121,False
CUST00878,2025-02-17 18:32:45.993198,North,Product B,5925.8,3653.57,0.002,False
CUST00879,2025-02-17 19:51:07.093418,North,Product B,4862.8,3230.01,0.156,False
CUST00880,2025-02-17 21:09:28.193638,North,Product A,4412.26,2966.44,0.164,False
CUST00881,2025-02-17 22:27:49.293858,East,Product C,5764.75,2915.39,0.193,False
CUST00882,2025-02-17 23:46:10.394078,North,Product B,5946.84,4090.43,0.036,True
CUST00883,2025-02-18 01:04:31.494298,North,Product D,4068.27,2069.4,0.119,False
CUST00884,2025-02-18 02:22:52.594518,East,Product B,4036.87,2514.58,0.085,False
CUST00885,2025-02-18 03:41:13.694738,North,Product B,5180.21,3308.48,0.067,False
CUST00886,2025-02-18 04:59:34.794958,East,Product B,5503.49,2869.9,0.113,False
CUST00887,2025-02-18 06:17:55.895179,North,Product D,4760.74,2426.09,0.156,False
CUST00888,2025-02-18 07:36:16.995399,North,Product C,5543.44,3641.94,0.005,False
CUST00889,2025-02-18 08:54:38.095619,North,Product B,4431.89,2556.91,0.194,True
CUST00890,2025-02-18 10:12:59.195839,East,Product C,3308.25,1724.99,0.162,False
CUST00891,2025-02-18 11:31:20.296059,West,Product B,4660.88,3041.38,0.15,False
CUST00892,2025-02-18 12:49:41.396279,West,Product B,5050.59,3383.05,0.152,False
CUST00893,2025-02-18 14:08:02.496499,South,Product A,4779.33,2951.13,0.078,False
CUST00894,2025-02-18 15:26:23.596719,East,Product B,4073.12,2167.91,0.15,False
CUST00895,2025-02-18 16:44:44.696939,North,Product A,3547.48,1784.54,0.077,False
CUST00896,2025-02-18 18:03:05.797159,North,Product D,4588.73,2937.52,0.18,False
CUST00897,2025-02-18 19:21:26.897379,West,Product A,5718.12,3488.22,0.035,False
CUST00898,2025-02-18 20:39:47.997599,North,Product D,6004.96,3784.08,0.058,False
CUST00899,2025-02-18 21:58:09.097819,North,Product B,5950.17,3942.8,0.11,False
CUST00900,2025-02-18 23:16:30.198039,North,Product C,4347.27,2551.18,0.064,False
CUST00901,2025-02-19 00:34:51.298259,North,Product B,4077.03,2140.05,0.085,True
CUST00902,2025-02-19 01:53:12.398479,North,Product A,5397.31,3713.33,0.098,False
CUST00903,2025-02-19 03:11:33.498699,South,Product B,5508.08,3354.71,0.171,False
CUST00904,2025-02-19 04:29:54.598919,South,Product A,5320.14,3314.76,0.105,False
CUST00905,2025-02-19 05:48:15.699139,West,Product C,3388.75,2326.99,0.072,True
CUST00906,2025-02-19 07:06:36.799359,West,Product B,4306.49,2955.62,0.05,False
CUST00907,2025-02-19 08:24:57.899579,South,Product C,4976.25,3057.5,0.082,False
CUST00908,2025-02-19 09:43:18.999799,North,Product A,5389.77,3015.7,0.103,False
CUST00909,2025-02-19 11:01:40.100020,South,Product A,5613.85,3926.45,0.149,False
CUST00910,2025-02-19 12:20:01.200240,South,Product B,5115.4,3254.23,0.024,False
CUST00911,2025-02-19 13:38:22.300460,North,Product D,5264.63,3062.37,0.044,False
CUST00912,2025-02-19 14:56:43.400680,East,Product C,5067.89,3101.38,0.076,False
CUST00913,2025-02-19 16:15:04.500900,South,Product B,5548.5,3235.7,0.072,False
CUST00914,2025-02-19 17:33:25.601120,South,Product B,5250.29,3557.92,0.078,False
CUST00915,2025-02-19 18:51:46.701340,South,Product A,5052.59,3013.87,0.159,False
CUST00916,2025-02-19 20:10:07.801560,North,Product D,4785.3,3180.82,0.065,True
CUST00917,2025-02-19 21:28:28.901780,West,Product C,5065.03,3383.62,0.1,False
